"ID","CHR","MAPINFO","custom_Name","chr","custom_Group","repName","repClass","repFamily"
"cg19069918","2",234921635,"TRPM8","chr2","Body","L1MA9","LINE","L1"
"cg06318239","2",234921750,"TRPM8","chr2","Body","L1MA9","LINE","L1"
"cg08385278","2",234952962,"","chr2","","L1MB1","LINE","L1"
"cg18294348","2",234953463,"","chr2","","L1MB1","LINE","L1"
"cg04084600","2",235016302,"AC006037.2","chr2","TSS1500","L1MA7","LINE","L1"
"cg04189917","2",235149528,"","chr2","","L1MC4a","LINE","L1"
"cg18854531","2",235314985,"","chr2","","L1ME3B","LINE","L1"
"cg07003881","2",235363255,"AC097713.4","chr2","TSS200","L1MEe","LINE","L1"
"cg12183150","2",235363392,"AC097713.4","chr2","TSS200","L1MEe","LINE","L1"
"cg05704926","2",235467520,"","chr2","","L1ME1","LINE","L1"
"cg14714922","2",235524731,"","chr2","","L1MEc","LINE","L1"
"cg05491977","2",235552270,"","chr2","","L1MEg","LINE","L1"
"cg08985381","2",235650583,"","chr2","","HAL1","LINE","L1"
"cg00765233","2",235877260,"SH3BP4","chr2","5'UTR","L1M5","LINE","L1"
"cg09492950","2",235885514,"SH3BP4","chr2","5'UTR","L1MC3","LINE","L1"
"cg14904721","2",236085317,"AC114814.3","chr2","TSS1500","L1M4","LINE","L1"
"cg26540441","2",236120905,"","chr2","","L1MC5","LINE","L1"
"cg09494914","2",236197706,"","chr2","","L1M5","LINE","L1"
"cg06422926","2",236287220,"","chr2","","L1MC4","LINE","L1"
"cg11749308","2",236389543,"","chr2","","L1MB2","LINE","L1"
"cg19853999","2",236430603,"AGAP1","chr2","Body","L1MC5","LINE","L1"
"cg20882681","2",236495509,"AGAP1","chr2","Body","L1ME3A","LINE","L1"
"cg02611811","2",236604031,"AGAP1","chr2","Body","HAL1b","LINE","L1"
"cg07599182","2",236699043,"AGAP1","chr2","Body","HAL1","LINE","L1"
"cg11962122","2",237002087,"AGAP1","chr2","Body","L1MC4","LINE","L1"
"cg00998774","2",237006887,"AGAP1","chr2","Body","L1MB3","LINE","L1"
"cg17354283","2",237056168,"","chr2","","L1ME3F","LINE","L1"
"cg01965330","2",237143297,"ASB18","chr2","Body","L1ME1","LINE","L1"
"cg05376617","2",237145141,"ASB18","chr2","Body","L1ME1","LINE","L1"
"cg13525895","2",237204580,"","chr2","","L1MB3","LINE","L1"
"cg17338804","2",237280317,"IQCA1","chr2","Body","L1M7","LINE","L1"
"cg14538665","2",237284574,"IQCA1","chr2","Body","L1MC4","LINE","L1"
"cg19789336","2",237297978,"IQCA1","chr2","Body","L1PA2","LINE","L1"
"cg10835686","2",237298370,"IQCA1","chr2","Body","L1M3e","LINE","L1"
"cg02078279","2",237298584,"IQCA1","chr2","Body","L1M3e","LINE","L1"
"cg19996577","2",237341550,"IQCA1","chr2","Body","L1MC4a","LINE","L1"
"cg21621236","2",237342090,"IQCA1","chr2","Body","L1MC4a","LINE","L1"
"cg21740507","2",237412985,"IQCA1","chr2","Body","L1MB7","LINE","L1"
"cg09206665","2",237413014,"IQCA1","chr2","TSS1500","L1MB7","LINE","L1"
"cg02688549","2",237469354,"","chr2","","L1MB1","LINE","L1"
"cg12117194","2",237588802,"","chr2","","L1M5","LINE","L1"
"cg15538222","2",237660772,"AC011286.1","chr2","TSS1500","L1MA9","LINE","L1"
"cg26619776","2",237660761,"AC011286.1","chr2","TSS1500","L1MA9","LINE","L1"
"cg23923117","2",237667305,"","chr2","","L1MC4","LINE","L1"
"cg17496869","2",237884853,"","chr2","","L1MA2","LINE","L1"
"cg26847409","2",237985968,"AC105760.2","chr2","3'UTR","L1MB7","LINE","L1"
"cg21753092","2",238071771,"","chr2","","L1MEd","LINE","L1"
"cg06525193","2",238145456,"","chr2","","L1MC4a","LINE","L1"
"cg00106765","2",238330458,"","chr2","","HAL1","LINE","L1"
"cg15974646","2",238349970,"","chr2","","L1M7","LINE","L1"
"cg20541699","2",238478774,"","chr2","","L1MC4","LINE","L1"
"cg01412634","2",238527355,"AC096574.5","chr2","5'UTR","L1ME2","LINE","L1"
"cg23437403","2",238530409,"AC096574.5","chr2","5'UTR","L1ME2","LINE","L1"
"cg24462164","2",238553581,"LRRFIP1","chr2","Body","L1MD3","LINE","L1"
"cg01570297","2",238569373,"LRRFIP1","chr2","Body","L1MC4a","LINE","L1"
"cg03424643","2",238709042,"RBM44","chr2","5'UTR","L1M4","LINE","L1"
"cg05080849","2",238765099,"","chr2","","L1MEc","LINE","L1"
"cg20991916","2",238778487,"RAMP1","chr2","Body","L1MB3","LINE","L1"
"cg05575876","2",238778219,"RAMP1","chr2","5'UTR","L1MB3","LINE","L1"
"cg09586546","2",238789594,"RAMP1","chr2","Body","L1MC4a","LINE","L1"
"cg05981862","2",238790781,"RAMP1","chr2","Body","L1MC4a","LINE","L1"
"cg22014325","2",238797098,"RAMP1","chr2","Body","L1MC","LINE","L1"
"cg21714507","2",238799378,"RAMP1","chr2","Body","L1M4","LINE","L1"
"cg03294225","2",238801768,"RAMP1","chr2","Body","L1M6","LINE","L1"
"cg17557267","2",238816847,"RAMP1","chr2","Body","L1MCc","LINE","L1"
"cg23846829","2",238860798,"","chr2","","L1M5","LINE","L1"
"cg05851799","2",238860899,"","chr2","","L1M5","LINE","L1"
"cg22443256","2",238914403,"UBE2F","chr2","Body","L1ME1","LINE","L1"
"cg18354290","2",238918200,"UBE2F","chr2","Body","L1ME1","LINE","L1"
"cg21302563","2",238936238,"UBE2F","chr2","Body","L1M5","LINE","L1"
"cg23425482","2",238962112,"UBE2F-SCLY","chr2","Body","L1MD2","LINE","L1"
"cg17534168","2",238987053,"SCLY","chr2","Body","L1MB8","LINE","L1"
"cg19438494","2",239107946,"ILKAP","chr2","Body","L1MC","LINE","L1"
"cg15056638","2",239108261,"ILKAP","chr2","Body","L1M5","LINE","L1"
"cg01480447","2",239194384,"PER2","chr2","5'UTR","L1ME3A","LINE","L1"
"cg11661410","2",239268942,"TRAF3IP1","chr2","Body","L1ME1","LINE","L1"
"cg24369388","2",239291094,"TRAF3IP1","chr2","Body","L1M6","LINE","L1"
"cg01055954","2",239312601,"","chr2","","L1MC4a","LINE","L1"
"cg20872422","2",239312497,"","chr2","","L1MC4a","LINE","L1"
"cg23685856","2",239312715,"","chr2","","L1MC4a","LINE","L1"
"cg24101364","2",239321186,"U6","chr2","TSS200","L1MEg","LINE","L1"
"cg18458331","2",239321216,"U6","chr2","TSS200","L1MEg","LINE","L1"
"cg16066194","2",239326125,"","chr2","","L1MEg","LINE","L1"
"cg09734080","2",239334318,"ASB1","chr2","TSS1500","L1MB3","LINE","L1"
"cg21360975","2",239334433,"ASB1","chr2","TSS1500","L1MB2","LINE","L1"
"cg22416489","2",239341875,"ASB1","chr2","Body","L1M5","LINE","L1"
"cg04337651","2",239344738,"ASB1","chr2","Body","L1M5","LINE","L1"
"cg09969882","2",239348400,"ASB1","chr2","Body","L1MC4","LINE","L1"
"cg24357633","2",239350376,"ASB1","chr2","Body","L1MC4","LINE","L1"
"cg15573058","2",239361436,"","chr2","","HAL1","LINE","L1"
"cg02159111","2",239361488,"","chr2","","HAL1","LINE","L1"
"cg07616866","2",239362156,"","chr2","","HAL1","LINE","L1"
"cg09874643","2",239362030,"","chr2","","HAL1","LINE","L1"
"cg27247054","2",239364584,"","chr2","","L1M3f","LINE","L1"
"cg24342383","2",239371083,"","chr2","","L1MB7","LINE","L1"
"cg15468283","2",239470111,"","chr2","","L1M5","LINE","L1"
"cg01343478","2",239470554,"","chr2","","L1ME3A","LINE","L1"
"cg06696958","2",239471549,"","chr2","","L1ME3A","LINE","L1"
"cg12404462","2",239490640,"","chr2","","L1ME2z","LINE","L1"
"cg23959091","2",239597150,"","chr2","","L1M5","LINE","L1"
"cg10709331","2",239652857,"","chr2","","L1PB1","LINE","L1"
"cg18534971","2",239680079,"","chr2","","L1MB3","LINE","L1"
"cg09053087","2",239748358,"","chr2","","L1MC5","LINE","L1"
"cg11886545","2",239748835,"","chr2","","L1MC5","LINE","L1"
"cg12628229","2",239880011,"","chr2","","L1PB1","LINE","L1"
"cg12306287","2",239896256,"","chr2","","L1M4","LINE","L1"
"cg20995748","2",239900143,"","chr2","","L1ME3B","LINE","L1"
"cg07678146","2",239900297,"","chr2","","L1ME3B","LINE","L1"
"cg04056281","2",239916527,"","chr2","","L1MC4","LINE","L1"
"cg00867510","2",239930488,"RP11-648F7.1","chr2","1stExon","L1ME2","LINE","L1"
"cg23420541","2",239963167,"","chr2","","L1M5","LINE","L1"
"cg17566238","2",240046071,"HDAC4","chr2","Body","L1MB7","LINE","L1"
"cg18118660","2",240070405,"HDAC4","chr2","Body","HAL1","LINE","L1"
"cg19255634","2",240082335,"HDAC4","chr2","Body","L1ME2","LINE","L1"
"cg04573031","2",240098654,"HDAC4","chr2","Body","L1ME2","LINE","L1"
"cg05933219","2",240099221,"HDAC4","chr2","Body","L1ME2","LINE","L1"
"cg07893471","2",240118890,"HDAC4","chr2","Body","HAL1","LINE","L1"
"cg03743462","2",240118958,"HDAC4","chr2","Body","HAL1","LINE","L1"
"cg09975562","2",240119034,"HDAC4","chr2","Body","HAL1","LINE","L1"
"cg06301744","2",240119884,"HDAC4","chr2","Body","HAL1","LINE","L1"
"cg23870168","2",240121206,"HDAC4","chr2","Body","L1MC5","LINE","L1"
"cg17420028","2",240142589,"HDAC4","chr2","Body","L1MD2","LINE","L1"
"cg07618780","2",240142806,"HDAC4","chr2","Body","L1MDa","LINE","L1"
"cg07134930","2",240176050,"HDAC4","chr2","Body","L1MEe","LINE","L1"
"cg17941843","2",240180010,"HDAC4","chr2","Body","L1MEg","LINE","L1"
"cg05114739","2",240238904,"HDAC4","chr2","Body","L1MC4","LINE","L1"
"cg06621900","2",240239815,"HDAC4","chr2","Body","L1MC4","LINE","L1"
"cg00879786","2",240239755,"HDAC4","chr2","Body","L1MC4","LINE","L1"
"cg09549949","2",240240119,"HDAC4","chr2","Body","L1MC4","LINE","L1"
"cg00397274","2",240240189,"HDAC4","chr2","Body","L1MC4","LINE","L1"
"cg18959169","2",240239988,"HDAC4","chr2","Body","L1MC4","LINE","L1"
"cg05736906","2",240280294,"HDAC4","chr2","5'UTR","L1MC4a","LINE","L1"
"cg15637254","2",240280257,"HDAC4","chr2","5'UTR","L1MC4a","LINE","L1"
"cg10629128","2",240280038,"HDAC4","chr2","5'UTR","L1MC4a","LINE","L1"
"cg07222900","2",240279976,"HDAC4","chr2","5'UTR","L1MC4a","LINE","L1"
"cg09322899","2",240280217,"HDAC4","chr2","5'UTR","L1MC4a","LINE","L1"
"cg06365569","2",240325298,"","chr2","","L1ME2","LINE","L1"
"cg16886936","2",240355846,"","chr2","","L1MEg","LINE","L1"
"cg05010548","2",240399738,"","chr2","","L1MB5","LINE","L1"
"cg22739610","2",240405703,"","chr2","","L1PREC2","LINE","L1"
"cg13972171","2",240415650,"","chr2","","L1M6","LINE","L1"
"cg04593856","2",240415440,"","chr2","","L1M6","LINE","L1"
"cg06772267","2",240422779,"","chr2","","L1MB5","LINE","L1"
"cg03647022","2",240446599,"","chr2","","L1ME3","LINE","L1"
"cg27404272","2",240447293,"","chr2","","L1ME3","LINE","L1"
"cg19440928","2",240566145,"","chr2","","L1MA10","LINE","L1"
"cg16585244","2",240567557,"","chr2","","L1ME1","LINE","L1"
"cg23873697","2",240567613,"","chr2","","L1ME1","LINE","L1"
"cg16074990","2",240567630,"","chr2","","L1ME1","LINE","L1"
"cg10902340","2",240568150,"","chr2","","L1MEc","LINE","L1"
"cg01508327","2",240614979,"","chr2","","L1MB8","LINE","L1"
"cg19821872","2",240667798,"","chr2","","L1MC5","LINE","L1"
"cg20342432","2",240667900,"","chr2","","L1MC5","LINE","L1"
"cg04345823","2",240680277,"","chr2","","L1MD1","LINE","L1"
"cg13482484","2",240698489,"LOC150935","chr2","Body","HAL1","LINE","L1"
"cg08242679","2",240761684,"","chr2","","L1ME3F","LINE","L1"
"cg16245495","2",240864720,"","chr2","","L1MD2","LINE","L1"
"cg00248242","2",240867059,"","chr2","","L1MD2","LINE","L1"
"cg13208741","2",240867544,"","chr2","","HAL1b","LINE","L1"
"cg07066790","2",240876991,"","chr2","","L1MB7","LINE","L1"
"cg01813672","2",240876920,"","chr2","","L1MB7","LINE","L1"
"cg11184985","2",240876710,"","chr2","","L1MB7","LINE","L1"
"cg16119711","2",240880435,"","chr2","","L1ME5","LINE","L1"
"cg17831096","2",240910092,"NDUFA10","chr2","Body","L1MEf","LINE","L1"
"cg08822314","2",240966254,"NDUFA10","chr2","TSS1500","L1MDa","LINE","L1"
"cg15628120","2",240986792,"OR6B3","chr2","TSS1500","L1MC4a","LINE","L1"
"cg15897287","2",241009481,"","chr2","","L1ME1","LINE","L1"
"cg15393498","2",241035593,"","chr2","","L1PB3","LINE","L1"
"cg04902958","2",241060986,"","chr2","","L1M5","LINE","L1"
"cg02144614","2",241060773,"","chr2","","L1M5","LINE","L1"
"cg22062537","2",241076198,"MYEOV2","chr2","TSS1500","L1MB3","LINE","L1"
"cg08045488","2",241076526,"MYEOV2","chr2","TSS1500","L1MB3","LINE","L1"
"cg17342071","2",241076416,"MYEOV2","chr2","TSS1500","L1MB3","LINE","L1"
"cg26306091","2",241076551,"MYEOV2","chr2","TSS1500","L1MB3","LINE","L1"
"cg22993878","2",241076762,"MYEOV2","chr2","TSS1500","L1MB3","LINE","L1"
"cg03444566","2",241076777,"MYEOV2","chr2","TSS1500","L1MB3","LINE","L1"
"cg21300895","2",241076441,"MYEOV2","chr2","TSS1500","L1MB3","LINE","L1"
"cg07628769","2",241076208,"MYEOV2","chr2","TSS1500","L1MB3","LINE","L1"
"cg26154534","2",241076355,"MYEOV2","chr2","TSS1500","L1MB3","LINE","L1"
"cg12495591","2",241076560,"MYEOV2","chr2","TSS1500","L1MB3","LINE","L1"
"cg20783424","2",241076282,"MYEOV2","chr2","TSS1500","L1MB3","LINE","L1"
"cg22641902","2",241076601,"MYEOV2","chr2","TSS1500","L1MB3","LINE","L1"
"cg19757382","2",241076313,"MYEOV2","chr2","TSS1500","L1MB3","LINE","L1"
"cg13749477","2",241076189,"MYEOV2","chr2","TSS1500","L1MB3","LINE","L1"
"cg06717460","2",241076543,"MYEOV2","chr2","TSS1500","L1MB3","LINE","L1"
"cg21404933","2",241076583,"MYEOV2","chr2","TSS1500","L1MB3","LINE","L1"
"cg20221591","2",241076340,"MYEOV2","chr2","TSS1500","L1MB3","LINE","L1"
"cg14873567","2",241159907,"","chr2","","HAL1","LINE","L1"
"cg09690215","2",241216697,"","chr2","","L1MA3","LINE","L1"
"cg07131284","2",241223697,"","chr2","","L1MA3","LINE","L1"
"cg04585787","2",241235366,"","chr2","","L1MB3","LINE","L1"
"cg03057953","2",241288580,"","chr2","","L1MB3","LINE","L1"
"cg17206564","2",241288383,"","chr2","","L1MB3","LINE","L1"
"cg14671102","2",241326045,"","chr2","","L1MB7","LINE","L1"
"cg04584275","2",241344707,"","chr2","","L1MB8","LINE","L1"
"cg18455650","2",241389208,"PP14571","chr2","Body","L1MB3","LINE","L1"
"cg13717562","2",241389181,"PP14571","chr2","Body","L1MB3","LINE","L1"
"cg07327335","2",241389258,"PP14571","chr2","Body","L1MB3","LINE","L1"
"cg04433647","2",241430164,"ANKMY1","chr2","Body","L1MA4A","LINE","L1"
"cg01304714","2",241453878,"ANKMY1","chr2","Body","L1MEe","LINE","L1"
"cg05636513","2",241603416,"","chr2","","L1MC3","LINE","L1"
"cg12565788","2",241644240,"","chr2","","L1MC","LINE","L1"
"cg11564239","2",241644188,"","chr2","","L1MC","LINE","L1"
"cg25618559","2",241644166,"","chr2","","L1MC","LINE","L1"
"cg13546300","2",241644803,"","chr2","","L1MCb","LINE","L1"
"cg24445673","2",241646046,"","chr2","","L1MCb","LINE","L1"
"cg07307919","2",241646747,"","chr2","","L1MCb","LINE","L1"
"cg26453248","2",241647580,"","chr2","","L1MC5","LINE","L1"
"cg27292503","2",241749846,"KIF1A","chr2","5'UTR","L1MEd","LINE","L1"
"cg14637765","2",241753718,"KIF1A","chr2","5'UTR","HAL1","LINE","L1"
"cg02021651","2",241760997,"KIF1A","chr2","TSS1500","L1M4b","LINE","L1"
"cg14992035","2",241819352,"AGXT","chr2","5'UTR","L1ME2","LINE","L1"
"cg25118192","2",241819325,"AGXT","chr2","5'UTR","L1ME2","LINE","L1"
"cg01255646","2",241819381,"AGXT","chr2","5'UTR","L1ME2","LINE","L1"
"cg23102514","2",241840339,"","chr2","","L1MB3","LINE","L1"
"cg20369469","2",241840208,"","chr2","","L1MB3","LINE","L1"
"cg14903707","2",241840102,"","chr2","","L1MB3","LINE","L1"
"cg12079115","2",241851444,"","chr2","","L1MB3","LINE","L1"
"cg17396797","2",241851501,"","chr2","","L1MB3","LINE","L1"
"cg24980709","2",241851343,"","chr2","","L1MB3","LINE","L1"
"cg17459182","2",241866514,"","chr2","","L1MEg","LINE","L1"
"cg05900939","2",241875808,"","chr2","","L1ME2","LINE","L1"
"cg08981757","2",241884117,"","chr2","","L1MEg","LINE","L1"
"cg03621892","2",241884710,"AC104809.3","chr2","TSS1500","L1MEg","LINE","L1"
"cg18467041","2",241955211,"SNED1","chr2","Body","L1MA9","LINE","L1"
"cg14574514","2",241986007,"SNED1","chr2","Body","L1ME1","LINE","L1"
"cg02225728","2",242000905,"SNED1","chr2","Body","L1ME3F","LINE","L1"
"cg07834788","2",242017890,"SNED1","chr2","Body","L1MB7","LINE","L1"
"cg11723410","2",242083468,"PASK","chr2","5'UTR","L1MD2","LINE","L1"
"cg15826967","2",242083576,"PASK","chr2","5'UTR","L1MD2","LINE","L1"
"cg18371078","2",242181070,"HDLBP","chr2","Body","L1M4","LINE","L1"
"cg20991102","2",242182726,"HDLBP","chr2","Body","L1MEc","LINE","L1"
"cg18223234","2",242183191,"HDLBP","chr2","Body","L1MEc","LINE","L1"
"cg13189652","2",242197278,"HDLBP","chr2","Body","L1MC4a","LINE","L1"
"cg17868687","2",242197976,"HDLBP","chr2","Body","L1MC4a","LINE","L1"
"cg07273431","2",242198291,"HDLBP","chr2","Body","L1MC4a","LINE","L1"
"cg08872632","2",242218975,"HDLBP","chr2","5'UTR","L1MEe","LINE","L1"
"cg06831584","2",242249417,"HDLBP","chr2","5'UTR","HAL1","LINE","L1"
"cg20863321","2",242250819,"HDLBP","chr2","5'UTR","HAL1","LINE","L1"
"cg21216071","2",242303044,"FARP2","chr2","5'UTR","L1MD2","LINE","L1"
"cg23818739","2",242312364,"FARP2","chr2","5'UTR","L1MC4a","LINE","L1"
"cg27502952","2",242351401,"FARP2","chr2","Body","L1MC4","LINE","L1"
"cg05985063","2",242361011,"FARP2","chr2","Body","L1PA10","LINE","L1"
"cg26456942","2",242451556,"","chr2","","HAL1","LINE","L1"
"cg14646998","2",242460454,"","chr2","","L1MA7","LINE","L1"
"cg13052214","2",242467359,"","chr2","","L1MB2","LINE","L1"
"cg07305514","2",242470507,"","chr2","","L1MD2","LINE","L1"
"cg13662192","2",242482674,"","chr2","","L1M5","LINE","L1"
"cg03558769","2",242497595,"BOK","chr2","TSS1500","L1M5","LINE","L1"
"cg01059717","2",242518104,"","chr2","","L1M5","LINE","L1"
"cg01652075","2",242530794,"THAP4","chr2","Body","L1ME1","LINE","L1"
"cg25788234","2",242558344,"THAP4","chr2","TSS1500","L1MCa","LINE","L1"
"cg01576779","2",242560432,"THAP4","chr2","Body","L1MCa","LINE","L1"
"cg27539580","2",242561904,"THAP4","chr2","Body","L1MCa","LINE","L1"
"cg21679402","2",242569305,"THAP4","chr2","Body","L1MEe","LINE","L1"
"cg19889330","2",242592685,"ATG4B","chr2","Body","L1M5","LINE","L1"
"cg09514933","2",242605566,"ATG4B","chr2","Body","L1MC4","LINE","L1"
"cg01275632","2",242605362,"ATG4B","chr2","Body","L1MC4","LINE","L1"
"cg00458449","2",242605751,"ATG4B","chr2","Body","L1ME3B","LINE","L1"
"cg12726775","2",242621119,"DTYMK","chr2","Body","L1MC1","LINE","L1"
"cg22677637","2",242636898,"","chr2","","L1MC2","LINE","L1"
"cg06771275","2",242646244,"ING5","chr2","Body","HAL1","LINE","L1"
"cg11771053","2",242648473,"ING5","chr2","Body","L1ME3B","LINE","L1"
"cg16452126","2",242648428,"ING5","chr2","Body","L1ME3B","LINE","L1"
"cg18605938","2",242679736,"D2HGDH","chr2","5'UTR","L1MC4","LINE","L1"
"cg17365725","2",242698748,"D2HGDH","chr2","Body","L1MEg","LINE","L1"
"cg19197236","2",242698845,"D2HGDH","chr2","Body","L1MEg","LINE","L1"
"cg02698622","2",242698811,"D2HGDH","chr2","Body","L1MEg","LINE","L1"
"cg02426325","2",242702120,"D2HGDH","chr2","Body","L1MEg","LINE","L1"
"cg12911589","2",242740765,"GAL3ST2","chr2","Body","L1PA8","LINE","L1"
"cg13971543","2",242767625,"","chr2","","L1MB3","LINE","L1"
"cg08235477","2",242774153,"","chr2","","L1MEg","LINE","L1"
"cg04710097","2",242775581,"","chr2","","L1MC1","LINE","L1"
"cg23598157","2",242783726,"","chr2","","L1MC2","LINE","L1"
"cg25958062","2",242783729,"","chr2","","L1MC2","LINE","L1"
"cg06386983","2",242785184,"AC114730.2","chr2","TSS1500","L1MB3","LINE","L1"
"cg11036279","2",242785270,"AC114730.2","chr2","TSS1500","L1MB3","LINE","L1"
"cg16873443","2",242785116,"AC114730.2","chr2","TSS1500","L1MB3","LINE","L1"
"cg24870483","2",242805437,"","chr2","","L1MD2","LINE","L1"
"cg23491841","2",242811149,"C2orf85","chr2","TSS1500","L1ME3B","LINE","L1"
"cg12941754","2",242851406,"AC131097.3","chr2","5'UTR","L1MEb","LINE","L1"
"cg17988798","2",242851149,"AC131097.3","chr2","5'UTR","L1MEb","LINE","L1"
"cg05761256","2",242882838,"LINC01237","chr2","Body","L1M5","LINE","L1"
"cg05839492","2",242888870,"AC131097.3","chr2","5'UTR","L1MC3","LINE","L1"
"cg01765322","2",242919814,"AC131097.3","chr2","5'UTR","L1MC3","LINE","L1"
"cg04141578","2",242938552,"AC131097.3","chr2","5'UTR","L1MA4","LINE","L1"
"cg14033193","2",242938682,"AC131097.3","chr2","5'UTR","L1MA4","LINE","L1"
"cg09047390","2",242938764,"AC131097.3","chr2","5'UTR","L1MA4A","LINE","L1"
"cg24826270","2",242939063,"AC131097.3","chr2","5'UTR","L1MEc","LINE","L1"
"cg21632536","2",242939361,"AC131097.3","chr2","5'UTR","L1MEc","LINE","L1"
"cg15665941","2",242939121,"AC131097.3","chr2","5'UTR","L1MEc","LINE","L1"
"cg04950762","2",242943287,"AC131097.3","chr2","5'UTR","L1M5","LINE","L1"
"cg11487967","2",242968692,"AC093642.4","chr2","TSS1500","L1ME3E","LINE","L1"
"cg13502799","2",242969095,"LINC01237","chr2","Body","L1ME3E","LINE","L1"
"cg06704002","2",242990305,"AC093642.6","chr2","3'UTR","L1MB7","LINE","L1"
"cg03563298","2",242990263,"AC093642.6","chr2","3'UTR","L1MB7","LINE","L1"
"cg23337009","2",242990312,"AC093642.6","chr2","3'UTR","L1MB7","LINE","L1"
"cg09879868","2",242990445,"LINC01237","chr2","Body","L1MB7","LINE","L1"
"cg19053081","2",243002481,"LINC01237","chr2","Body","L1M5","LINE","L1"
"cg09523909","2",243029532,"LOC728323","chr2","TSS1500","L1MC4a","LINE","L1"
"cg04623471","3",13107664,"IQSEC1","chr3","Body","L1MB3","LINE","L1"
"cg07906116","3",14287306,"","chr3","","L1ME1","LINE","L1"
"cg24603001","3",41549988,"ULK4","chr3","Body","L1PB1","LINE","L1"
"cg12010837","3",80609171,"","chr3","","L1PB4","LINE","L1"
"cg19855559","3",110754331,"PVRL3-AS1","chr3","3'UTR","L1MA4A","LINE","L1"
"cg01936915","3",111018478,"RP11-615J4.1","chr3","5'UTR","L1MA3","LINE","L1"
"cg13278241","3",111280921,"CD96","chr3","Body","L1PA2","LINE","L1"
"cg20209046","3",117833812,"RP11-384F7.1","chr3","3'UTR","HAL1","LINE","L1"
"cg14652604","3",126746530,"PLXNA1","chr3","Body","L1M5","LINE","L1"
"cg08982952","3",131855983,"CPNE4","chr3","5'UTR","L1PA3","LINE","L1"
"cg21856912","3",149422100,"WWTR1","chr3","TSS1500","HAL1","LINE","L1"
"cg21701806","3",172490360,"ECT2","chr3","Body","L1MD","LINE","L1"
"cg26070648","3",176554124,"RP11-644C3.1","chr3","3'UTR","L1M5","LINE","L1"
"cg13321949","3",191103029,"CCDC50","chr3","Body","L1PA17","LINE","L1"
"cg15523361","3",415227,"CHL1-AS1","chr3","Body","L1PA6","LINE","L1"
"cg08082390","3",782757,"AC090044.1","chr3","5'UTR","L1M4c","LINE","L1"
"cg14959351","3",897818,"AC090044.2","chr3","TSS1500","L1M5","LINE","L1"
"cg03029958","3",2132319,"7SK","chr3","TSS1500","L1M4b","LINE","L1"
"cg01702476","3",2756732,"CNTN4","chr3","Body","L1M7","LINE","L1"
"cg00461584","3",3166156,"IL5RA","chr3","5'UTR","L1ME1","LINE","L1"
