"ID","CHR","MAPINFO","custom_Name","chr","custom_Group","repName","repClass","repFamily"
"cg05592581","3",113250232,"SIDT1","chr3","TSS1500","AluJb","SINE","Alu"
"cg20256619","3",113310520,"SIDT1","chr3","Body","AluYc","SINE","Alu"
"cg17538198","3",113310528,"SIDT1","chr3","Body","AluYc","SINE","Alu"
"cg19458406","3",113459498,"NAA50","chr3","Body","AluJb","SINE","Alu"
"cg07554478","3",113492074,"ATP6V1A","chr3","5'UTR","AluSx3","SINE","Alu"
"cg25304968","3",113518804,"ATP6V1A","chr3","Body","AluSx3","SINE","Alu"
"cg16758764","3",113529180,"ATP6V1A","chr3","3'UTR","AluSp","SINE","Alu"
"cg10214301","3",113556717,"GRAMD1C","chr3","TSS1500","AluJb","SINE","Alu"
"cg07103903","3",113562066,"GRAMD1C","chr3","Body","AluJb","SINE","Alu"
"cg05607766","3",113561960,"GRAMD1C","chr3","Body","AluJb","SINE","Alu"
"cg04436918","3",113586434,"GRAMD1C","chr3","Body","AluSx","SINE","Alu"
"cg18700146","3",113602333,"GRAMD1C","chr3","Body","AluJo","SINE","Alu"
"cg20917943","3",113606269,"GRAMD1C","chr3","Body","AluY","SINE","Alu"
"cg04794372","3",113773201,"KIAA1407","chr3","Body","AluY","SINE","Alu"
"cg10178127","3",114325713,"ZBTB20","chr3","5'UTR","AluSx1","SINE","Alu"
"cg15943645","3",115078196,"","chr3","","FLAM_A","SINE","Alu"
"cg02741329","3",116158857,"LSAMP","chr3","Body","AluSc","SINE","Alu"
"cg03644884","3",117180832,"","chr3","","AluSc","SINE","Alu"
"cg08106708","3",118923449,"UPK1B","chr3","3'UTR","AluSx1","SINE","Alu"
"cg22619842","3",119045720,"ARHGAP31","chr3","Body","AluJb","SINE","Alu"
"cg25374040","3",119061688,"ARHGAP31","chr3","Body","AluSp","SINE","Alu"
"cg17053103","3",119061518,"ARHGAP31","chr3","Body","AluSp","SINE","Alu"
"cg15495594","3",119186661,"KTELC1","chr3","TSS1500","AluSx","SINE","Alu"
"cg21425723","3",119191635,"KTELC1","chr3","Body","AluJb","SINE","Alu"
"cg08063242","3",119277335,"CD80","chr3","5'UTR","AluSz6","SINE","Alu"
"cg06300880","3",119279147,"CD80","chr3","TSS1500","AluSx","SINE","Alu"
"cg19544095","3",119373899,"POPDC2","chr3","Body","AluSx1","SINE","Alu"
"cg26867465","3",119399324,"","chr3","","AluSx1","SINE","Alu"
"cg12956472","3",119791225,"GSK3B","chr3","Body","AluSz","SINE","Alu"
"cg18441950","3",119854697,"RP11-18H7.1","chr3","5'UTR","AluSq2","SINE","Alu"
"cg05665069","3",119883253,"","chr3","","AluSg","SINE","Alu"
"cg24828811","3",120046754,"LRRC58","chr3","3'UTR","AluSx","SINE","Alu"
"ch.3.2364134R","3",121191813,"POLQ","chr3","Body","AluSz","SINE","Alu"
"cg13504265","3",121241449,"POLQ","chr3","Body","AluYb8","SINE","Alu"
"cg20569145","3",121253002,"POLQ","chr3","Body","AluY","SINE","Alu"
"cg00702900","3",121253022,"POLQ","chr3","Body","AluY","SINE","Alu"
"cg27594629","3",121253014,"POLQ","chr3","Body","AluY","SINE","Alu"
"cg03031322","3",121286354,"ARGFX","chr3","TSS1500","AluJb","SINE","Alu"
"cg00035296","3",121288492,"ARGFX","chr3","5'UTR","AluSz","SINE","Alu"
"cg25771052","3",121307887,"ARGFX","chr3","3'UTR","AluJb","SINE","Alu"
"ch.3.2372016F","3",121497031,"IQCB1","chr3","Body","AluJb","SINE","Alu"
"cg02131891","3",121612036,"SLC15A2","chr3","TSS1500","AluSg","SINE","Alu"
"cg26276470","3",121612039,"SLC15A2","chr3","TSS1500","AluSg","SINE","Alu"
"cg17265898","3",121612944,"SLC15A2","chr3","TSS1500","AluSq2","SINE","Alu"
"cg10523671","3",121612956,"SLC15A2","chr3","TSS1500","AluSq2","SINE","Alu"
"cg09666078","3",121633597,"SLC15A2","chr3","Body","AluYc","SINE","Alu"
"cg04059863","3",121741630,"ILDR1","chr3","TSS1500","AluSx","SINE","Alu"
"cg03400335","3",121741616,"ILDR1","chr3","TSS1500","AluSx","SINE","Alu"
"cg15271066","3",122085664,"CCDC58","chr3","Body","AluSx3","SINE","Alu"
"cg13542966","3",122085660,"CCDC58","chr3","Body","AluSx3","SINE","Alu"
"cg14814804","3",122085658,"CCDC58","chr3","Body","AluSx3","SINE","Alu"
"cg19970325","3",122231286,"KPNA1","chr3","Body","AluSx3","SINE","Alu"
"cg27089219","3",122234258,"KPNA1","chr3","TSS1500","AluJb","SINE","Alu"
"cg07312661","3",122279522,"PARP9","chr3","5'UTR","AluY","SINE","Alu"
"cg17378799","3",122292462,"DTX3L","chr3","3'UTR","FLAM_A","SINE","Alu"
"cg13138065","3",122469115,"HSPBAP1","chr3","Body","AluSc5","SINE","Alu"
"cg07864400","3",122469109,"HSPBAP1","chr3","Body","AluSc5","SINE","Alu"
"cg12732088","3",122612449,"","chr3","","AluJr","SINE","Alu"
"cg18354091","3",122863469,"PDIA5","chr3","Body","AluY","SINE","Alu"
"cg27401168","3",123221848,"HACD2","chr3","Body","AluSx","SINE","Alu"
"cg13964083","3",123342936,"MYLK-AS1","chr3","Body","AluJr","SINE","Alu"
"cg18767287","3",123486251,"MYLK","chr3","Body","AluSx","SINE","Alu"
"cg20839145","3",123528097,"MYLK","chr3","5'UTR","AluSq","SINE","Alu"
"cg08501840","3",123712178,"ROPN1","chr3","TSS1500","AluJb","SINE","Alu"
"cg12368280","3",123747733,"","chr3","","AluJb","SINE","Alu"
"cg20130098","3",123984695,"KALRN","chr3","Body","AluSz","SINE","Alu"
"cg21083798","3",124125950,"KALRN","chr3","Body","AluSx","SINE","Alu"
"cg02764852","3",124282766,"KALRN","chr3","Body","AluSx","SINE","Alu"
"cg23981549","3",124302724,"KALRN","chr3","TSS1500","FLAM_C","SINE","Alu"
"cg15001930","3",124306820,"KALRN","chr3","Body","AluJo","SINE","Alu"
"cg14559160","3",124327006,"KALRN","chr3","Body","AluJb","SINE","Alu"
"cg24354101","3",124383535,"KALRN","chr3","Body","AluSg","SINE","Alu"
"cg01738411","3",124417054,"KALRN","chr3","Body","AluJo","SINE","Alu"
"cg04214055","3",124454561,"UMPS","chr3","Body","AluSz","SINE","Alu"
"cg03407622","3",124463412,"UMPS","chr3","3'UTR","AluJb","SINE","Alu"
"cg11291297","3",124480423,"","chr3","","AluJo","SINE","Alu"
"cg14248038","3",124567918,"ITGB5","chr3","Body","AluSx1","SINE","Alu"
"cg16326814","3",124606791,"ITGB5","chr3","TSS1500","AluJo","SINE","Alu"
"cg26574970","3",124654809,"MUC13","chr3","TSS1500","AluSz6","SINE","Alu"
"cg03805782","3",124699654,"HEG1","chr3","Body","AluSz6","SINE","Alu"
"cg15086353","3",124720214,"HEG1","chr3","Body","AluJo","SINE","Alu"
"cg10728179","3",124798370,"","chr3","","AluJb","SINE","Alu"
"cg23250039","3",124806031,"SLC12A8","chr3","Body","AluSx","SINE","Alu"
"cg21914119","3",124843459,"SLC12A8","chr3","Body","AluSx1","SINE","Alu"
"cg18275502","3",124942675,"","chr3","","AluJr","SINE","Alu"
"cg19561726","3",124999323,"ZNF148","chr3","Body","AluJb","SINE","Alu"
"cg09493899","3",125070131,"ZNF148","chr3","5'UTR","AluJr","SINE","Alu"
"cg15580157","3",125090636,"ZNF148","chr3","5'UTR","AluY","SINE","Alu"
"cg04437926","3",125090634,"ZNF148","chr3","5'UTR","AluY","SINE","Alu"
"cg07835199","3",125164510,"snoU13","chr3","TSS1500","AluJo","SINE","Alu"
"cg05170367","3",125164454,"snoU13","chr3","TSS1500","AluJo","SINE","Alu"
"cg03827646","3",125164763,"snoU13","chr3","TSS200","AluJo","SINE","Alu"
"cg17252780","3",125235415,"SNX4","chr3","Body","AluSz","SINE","Alu"
"cg00032664","3",125237438,"SNX4","chr3","Body","AluJb","SINE","Alu"
"cg18670350","3",125258584,"OSBPL11","chr3","Body","AluSx","SINE","Alu"
"ch.3.2456622F","3",125269750,"OSBPL11","chr3","Body","AluJo","SINE","Alu"
"cg13234088","3",125311137,"OSBPL11","chr3","Body","AluJo","SINE","Alu"
"cg10041901","3",125396819,"","chr3","","AluSx3","SINE","Alu"
"cg02704485","3",125473844,"","chr3","","AluSg","SINE","Alu"
"cg10033192","3",125626916,"RP11-666A20.4","chr3","3'UTR","AluSz","SINE","Alu"
"cg08365685","3",125631648,"","chr3","","AluJr","SINE","Alu"
"cg19939935","3",125640537,"FAM86JP","chr3","Body","AluSx","SINE","Alu"
"cg03876732","3",125686854,"ROPN1B","chr3","TSS1500","AluJb","SINE","Alu"
"cg09387767","3",125693966,"ROPN1B","chr3","Body","FRAM","SINE","Alu"
"cg18253026","3",126106836,"","chr3","","AluY","SINE","Alu"
"cg23811633","3",126378116,"","chr3","","AluSc8","SINE","Alu"
"cg17182002","3",126851018,"","chr3","","AluSz","SINE","Alu"
"cg01264197","3",127108186,"LOC101927123","chr3","Body","AluY","SINE","Alu"
"cg25169492","3",127315734,"MCM2","chr3","TSS1500","AluSz","SINE","Alu"
"cg09687947","3",127316944,"MCM2","chr3","TSS1500","AluSg","SINE","Alu"
"cg24418005","3",127394264,"ABTB1","chr3","5'UTR","AluJb","SINE","Alu"
"cg04804808","3",127545422,"","chr3","","AluJb","SINE","Alu"
"cg13259368","3",127558639,"MGLL","chr3","TSS1500","AluSz","SINE","Alu"
"cg21288492","3",127558606,"MGLL","chr3","TSS1500","AluSz","SINE","Alu"
"cg15280030","3",127637281,"KBTBD12","chr3","5'UTR","AluY","SINE","Alu"
"ch.3.2523607F","3",127777546,"SEC61A1","chr3","Body","AluJr","SINE","Alu"
"cg02510924","3",127802658,"RUVBL1","chr3","Body","AluSp","SINE","Alu"
"cg06502133","3",127806827,"RUVBL1","chr3","Body","AluSx","SINE","Alu"
"cg00737655","3",127840234,"RUVBL1","chr3","Body","AluSx","SINE","Alu"
"cg11042841","3",128252040,"","chr3","","AluSz","SINE","Alu"
"cg13446974","3",128293318,"C3orf27","chr3","5'UTR","AluY","SINE","Alu"
"cg12405599","3",128370463,"RPN1","chr3","TSS1500","AluSx","SINE","Alu"
"cg07898104","3",128417935,"","chr3","","AluSx","SINE","Alu"
"cg08827274","3",128441012,"","chr3","","AluSz6","SINE","Alu"
"cg12319221","3",128498694,"RAB7A","chr3","5'UTR","AluJo","SINE","Alu"
"cg11737081","3",128500387,"RAB7A","chr3","5'UTR","AluJo","SINE","Alu"
"cg19345143","3",128590532,"LOC653712","chr3","TSS200","AluY","SINE","Alu"
"cg22245968","3",128590524,"LOC653712","chr3","TSS200","AluY","SINE","Alu"
"cg21825757","3",128602077,"ACAD9","chr3","Body","AluJb","SINE","Alu"
"cg27494270","3",128697298,"KIAA1257","chr3","Body","FRAM","SINE","Alu"
"cg09096967","3",128718681,"KIAA1257","chr3","3'UTR","AluSx1","SINE","Alu"
"cg22114137","3",128738901,"CCDC48","chr3","Body","AluSq2","SINE","Alu"
"cg21430959","3",128742454,"CCDC48","chr3","Body","AluY","SINE","Alu"
"cg02136723","3",128796820,"","chr3","","AluSz","SINE","Alu"
"cg11277477","3",128831705,"RAB43","chr3","Body","AluJr","SINE","Alu"
"cg10716343","3",128843275,"","chr3","","AluY","SINE","Alu"
"cg11287475","3",128876291,"ISY1","chr3","Body","AluSx","SINE","Alu"
"cg05268278","3",128876772,"ISY1","chr3","Body","AluSx1","SINE","Alu"
"cg00081835","3",128966664,"","chr3","","AluSq2","SINE","Alu"
"cg16921868","3",128967831,"COPG1","chr3","TSS1500","AluJr","SINE","Alu"
"cg26848478","3",128967945,"COPG","chr3","TSS1500","AluJr","SINE","Alu"
"cg06119148","3",129018763,"C3orf37","chr3","Body","AluY","SINE","Alu"
"cg00208951","3",129087749,"","chr3","","AluJb","SINE","Alu"
"cg04942380","3",129149956,"MBD4","chr3","3'UTR","AluJb","SINE","Alu"
"cg04795044","3",129344706,"","chr3","","AluY","SINE","Alu"
"cg06893851","3",129536813,"TMCC1","chr3","Body","AluSx","SINE","Alu"
"cg02007809","3",129613735,"TMCC1","chr3","TSS1500","AluSg4","SINE","Alu"
"cg17173166","3",129692887,"TRH","chr3","TSS1500","AluJo","SINE","Alu"
"cg15120497","3",129692899,"TRH","chr3","TSS1500","AluJo","SINE","Alu"
"cg01571722","3",130466871,"PIK3R4","chr3","TSS1500","AluYc","SINE","Alu"
"cg13967448","3",130466859,"PIK3R4","chr3","TSS1500","AluYc","SINE","Alu"
"cg17470316","3",130477948,"","chr3","","AluSz","SINE","Alu"
"cg03601145","3",130747550,"NEK11","chr3","5'UTR","AluY","SINE","Alu"
"cg01612060","3",130812541,"NEK11","chr3","Body","AluSg","SINE","Alu"
"cg21374969","3",130961418,"NEK11","chr3","Body","AluSx","SINE","Alu"
"cg19697865","3",132317916,"ACKR4","chr3","TSS1500","AluJo","SINE","Alu"
"cg10437007","3",132431348,"NPHP3","chr3","Body","AluY","SINE","Alu"
"cg08988226","3",133191851,"BFSP2","chr3","Body","FLAM_A","SINE","Alu"
"cg17727113","3",133269444,"SNORA33","chr3","TSS1500","AluY","SINE","Alu"
"cg20708535","3",133269935,"SNORA33","chr3","TSS200","AluJo","SINE","Alu"
"cg03745859","3",133352360,"TOPBP1","chr3","Body","AluJr4","SINE","Alu"
"cg27264051","3",133383895,"TFP1","chr3","5'UTR","AluJr","SINE","Alu"
"cg06738743","3",133390568,"TFP1","chr3","5'UTR","AluSz","SINE","Alu"
"cg21915026","3",133396210,"TFP1","chr3","5'UTR","AluSg4","SINE","Alu"
"cg19710971","3",133966275,"RYK","chr3","Body","AluSp","SINE","Alu"
"cg14870682","3",134054870,"","chr3","","AluSc5","SINE","Alu"
"cg03132185","3",134198480,"ANAPC13","chr3","Body","AluSp","SINE","Alu"
"cg17281297","3",134207444,"CEP63","chr3","5'UTR","AluSx3","SINE","Alu"
"cg15782845","3",134282543,"CEP63","chr3","3'UTR","AluSz","SINE","Alu"
"cg08493316","3",135159971,"RP11-657O9.1","chr3","TSS1500","FLAM_C","SINE","Alu"
"cg10703670","3",135890809,"MSL2","chr3","Body","AluJo","SINE","Alu"
"cg08830945","3",135898067,"MSL2","chr3","Body","AluJo","SINE","Alu"
"cg15219878","3",135917750,"","chr3","","AluSx1","SINE","Alu"
"cg19771031","3",135918093,"","chr3","","AluSc8","SINE","Alu"
"cg01825203","3",135957815,"","chr3","","AluSx","SINE","Alu"
"cg19124300","3",135972373,"PCCB","chr3","Body","AluSx","SINE","Alu"
"cg00278810","3",135994892,"PCCB","chr3","Body","AluSx","SINE","Alu"
"cg10814526","3",135999543,"PCCB","chr3","Body","AluJr4","SINE","Alu"
"cg00262246","3",136007461,"PCCB","chr3","Body","AluJo","SINE","Alu"
"cg15216497","3",136078644,"STAG1","chr3","Body","AluSz6","SINE","Alu"
"cg13905131","3",136139497,"STAG1","chr3","Body","FAM","SINE","Alu"
"cg18572609","3",136150391,"STAG1","chr3","Body","AluSg","SINE","Alu"
"cg16659151","3",136233959,"STAG1","chr3","Body","AluSx","SINE","Alu"
"cg03360912","3",136235281,"STAG1","chr3","Body","AluSz","SINE","Alu"
"cg11620812","3",136306696,"STAG1","chr3","Body","AluSq2","SINE","Alu"
"cg14137935","3",136440469,"STAG1","chr3","5'UTR","AluY","SINE","Alu"
"cg19303530","3",136440459,"STAG1","chr3","5'UTR","AluY","SINE","Alu"
"cg02941900","3",136440843,"STAG1","chr3","5'UTR","AluJb","SINE","Alu"
"cg17391339","3",136556829,"TMEM22","chr3","5'UTR","AluJb","SINE","Alu"
"cg16531718","3",136580287,"NCK1","chr3","TSS1500","AluSc","SINE","Alu"
"cg16717867","3",136601982,"NCK1","chr3","5'UTR","AluSz6","SINE","Alu"
"cg14950753","3",136660121,"NCK1","chr3","Body","AluSz","SINE","Alu"
"cg19523300","3",136699213,"IL20RB","chr3","Body","AluSz6","SINE","Alu"
"cg18164489","3",136702229,"IL20RB","chr3","Body","AluSz","SINE","Alu"
"cg15644922","3",136702221,"IL20RB","chr3","Body","AluSz","SINE","Alu"
"cg08518613","3",136735170,"","chr3","","AluSx1","SINE","Alu"
"cg25952037","3",136748211,"","chr3","","AluJb","SINE","Alu"
"cg05097579","3",136750029,"","chr3","","AluJb","SINE","Alu"
"cg20525225","3",137751569,"CLDN18","chr3","3'UTR","FLAM_A","SINE","Alu"
"cg26309261","3",137880405,"DBR1","chr3","3'UTR","AluSq2","SINE","Alu"
"cg10065081","3",137894148,"DBR1","chr3","TSS1500","AluSg4","SINE","Alu"
"cg26051293","3",137895141,"DBR1","chr3","TSS1500","AluSz","SINE","Alu"
"cg10334815","3",137947111,"ARMC8","chr3","Body","AluSz6","SINE","Alu"
"cg01039421","3",138045705,"TXNDC6","chr3","5'UTR","AluSz6","SINE","Alu"
"cg09579536","3",138064802,"","chr3","","AluJo","SINE","Alu"
"cg18639788","3",138182216,"ESYT3","chr3","Body","AluSx","SINE","Alu"
"cg00492055","3",138312356,"CEP70","chr3","5'UTR","AluSx","SINE","Alu"
"cg21513826","3",138325023,"","chr3","","AluSx","SINE","Alu"
"cg12924518","3",138326216,"FAIM","chr3","TSS1500","AluSx","SINE","Alu"
"cg04606981","3",138326227,"FAIM","chr3","TSS1500","AluSx","SINE","Alu"
"cg22366885","3",138326610,"FAIM","chr3","TSS1500","AluSz6","SINE","Alu"
"cg25828607","3",138326642,"FAIM","chr3","TSS1500","AluSz6","SINE","Alu"
"cg09785766","3",138479044,"PIK3CB","chr3","TSS1500","AluY","SINE","Alu"
"cg20752509","3",138506068,"PIK3CB","chr3","5'UTR","AluSx1","SINE","Alu"
"cg05575220","3",138557288,"","chr3","","AluSg","SINE","Alu"
"cg10340872","3",138637722,"","chr3","","AluY","SINE","Alu"
"cg09722546","3",138643958,"","chr3","","AluSx1","SINE","Alu"
"cg07359806","3",138675557,"","chr3","","AluY","SINE","Alu"
"cg14928617","3",138740313,"PRR23B","chr3","TSS1500","AluJb","SINE","Alu"
"cg27477839","3",138740354,"PRR23B","chr3","TSS1500","AluJb","SINE","Alu"
"cg18032561","3",138740442,"PRR23B","chr3","TSS1500","AluJb","SINE","Alu"
"cg08849628","3",139060370,"MRPS22","chr3","5'UTR","AluJb","SINE","Alu"
"cg14879736","3",139062602,"MRPS22","chr3","TSS1500","AluSx1","SINE","Alu"
"cg25556325","3",139062446,"MRPS22","chr3","TSS1500","AluSx1","SINE","Alu"
"cg16514287","3",140674822,"SLC25A36","chr3","Body","AluJr4","SINE","Alu"
"cg08017400","3",141203940,"","chr3","","AluJb","SINE","Alu"
"cg15223831","3",141585169,"HMGN2P25","chr3","TSS1500","AluSx1","SINE","Alu"
"cg00071869","3",141599902,"ATP1B3","chr3","Body","AluSx1","SINE","Alu"
"cg21593986","3",141725341,"TFDP2","chr3","TSS1500","AluJr","SINE","Alu"
"cg02976668","3",141741702,"TFDP2","chr3","5'UTR","AluSg","SINE","Alu"
"cg22741212","3",141818269,"TFDP2","chr3","Body","AluSp","SINE","Alu"
"cg12475935","3",141836058,"TFDP2","chr3","5'UTR","AluSz","SINE","Alu"
"cg26522500","3",141869419,"TFDP2","chr3","TSS1500","AluJb","SINE","Alu"
"cg19150842","3",141877942,"GK5","chr3","3'UTR","AluJo","SINE","Alu"
"cg16526479","3",141902352,"GK5","chr3","Body","AluSc","SINE","Alu"
"cg17576104","3",141941279,"GK5","chr3","Body","AluY","SINE","Alu"
"cg18278604","3",141981905,"","chr3","","AluJo","SINE","Alu"
"cg24087434","3",142153473,"XRN1","chr3","Body","AluJr","SINE","Alu"
"cg23709466","3",142192672,"ATR","chr3","Body","AluSx","SINE","Alu"
"cg16156228","3",142192676,"ATR","chr3","Body","AluSx","SINE","Alu"
"cg24593231","3",142294184,"ATR","chr3","Body","AluSz","SINE","Alu"
"cg05622663","3",142311305,"RN5S143","chr3","TSS1500","AluSz","SINE","Alu"
"cg16816550","3",142374291,"PLS1","chr3","TSS1500","AluSq2","SINE","Alu"
"cg17057559","3",142376621,"PLS1","chr3","5'UTR","AluSg","SINE","Alu"
"cg06453301","3",142376609,"PLS1","chr3","5'UTR","AluSg","SINE","Alu"
"cg04181904","3",142391968,"PLS1","chr3","Body","AluJo","SINE","Alu"
"cg16809542","3",142686023,"RP11-372E1.6","chr3","5'UTR","AluSz","SINE","Alu"
"cg26070354","3",142717750,"RP11-372E1.6","chr3","5'UTR","AluJb","SINE","Alu"
"cg23371728","3",142830495,"RP11-80H8.3","chr3","TSS200","AluSx1","SINE","Alu"
"cg06671928","3",143530628,"SLC9A9","chr3","Body","AluSz6","SINE","Alu"
"cg16093863","3",144393272,"","chr3","","AluSx","SINE","Alu"
"cg19917720","3",146191384,"PLSCR2","chr3","5'UTR","AluSx1","SINE","Alu"
"cg13597888","3",146305975,"PLSCR5","chr3","Body","AluSc8","SINE","Alu"
"cg22447316","3",146313264,"PLSCR5","chr3","Body","AluJb","SINE","Alu"
"cg03307207","3",146715377,"U6","chr3","TSS1500","AluJb","SINE","Alu"
"cg18548100","3",146715367,"U6","chr3","TSS1500","AluJb","SINE","Alu"
"cg19491961","3",147739377,"","chr3","","AluSx","SINE","Alu"
"ch.3.2924837R","3",148109078,"RP11-501O2.5","chr3","5'UTR","AluJr","SINE","Alu"
"cg00780458","3",148206786,"","chr3","","AluY","SINE","Alu"
"cg12456794","3",148523344,"CPB1","chr3","5'UTR","AluY","SINE","Alu"
"cg04072156","3",148544962,"CPB1","chr3","TSS1500","AluSz6","SINE","Alu"
"cg02789915","3",148728409,"GYG1","chr3","Body","AluSx","SINE","Alu"
"cg24710191","3",148805673,"HLTF","chr3","TSS1500","AluSx1","SINE","Alu"
"cg24123468","3",148807949,"HLTF-AS1","chr3","5'UTR","AluSz","SINE","Alu"
"cg08014966","3",148971742,"","chr3","","AluSq2","SINE","Alu"
"cg05034501","3",148985369,"","chr3","","AluJb","SINE","Alu"
"cg06430695","3",149015937,"RP11-206M11.7","chr3","5'UTR","AluSz6","SINE","Alu"
"cg25349034","3",149265300,"WWTR1","chr3","Body","AluSq2","SINE","Alu"
"cg06632810","3",149290516,"WWTR1","chr3","Body","FLAM_C","SINE","Alu"
"cg03425695","3",149335312,"WWTR1","chr3","Body","AluSx","SINE","Alu"
"cg07283616","3",149495129,"C3orf16","chr3","Body","AluY","SINE","Alu"
"cg17660945","3",149511095,"C3orf16","chr3","TSS1500","FAM","SINE","Alu"
"cg10894222","3",149543247,"RNF13","chr3","5'UTR","AluSx","SINE","Alu"
"cg03825238","3",149567827,"RNF13","chr3","Body","AluSx1","SINE","Alu"
"cg19436929","3",149703360,"PFN2","chr3","5'UTR","AluSx","SINE","Alu"
"cg10801238","3",149933002,"RP11-167H9.5","chr3","3'UTR","AluSz","SINE","Alu"
"cg15890317","3",150233071,"","chr3","","AluJb","SINE","Alu"
"cg04413261","3",150268467,"EIF2A","chr3","Body","AluJo","SINE","Alu"
"cg10457525","3",150295487,"EIF2A","chr3","Body","AluJb","SINE","Alu"
"ch.3.2967002F","3",150304457,"SERP1","chr3","5'UTR","AluSz6","SINE","Alu"
"cg05820281","3",150422918,"ERICH6","chr3","TSS1500","AluSc8","SINE","Alu"
"cg05985407","3",150810969,"MED12L","chr3","Body","AluJo","SINE","Alu"
"cg03629907","3",150979584,"MED12L","chr3","Body","AluSz","SINE","Alu"
"cg15159044","3",151297861,"","chr3","","AluJo","SINE","Alu"
"cg11037184","3",151391953,"MIR548H2","chr3","Body","AluSx1","SINE","Alu"
"cg18580978","3",151557231,"AADACL2-AS1","chr3","Body","AluJr","SINE","Alu"
"cg02702935","3",151955193,"","chr3","","AluSq2","SINE","Alu"
"cg18861231","3",152057943,"MBNL1","chr3","Body","AluJr","SINE","Alu"
"cg08522831","3",152074401,"MBNL1","chr3","Body","AluSg","SINE","Alu"
"cg15232652","3",152327525,"","chr3","","AluJr","SINE","Alu"
"cg25836196","3",152756789,"","chr3","","AluSx","SINE","Alu"
"cg11327392","3",152791162,"","chr3","","AluJb","SINE","Alu"
"cg01181928","3",152889927,"","chr3","","AluJo","SINE","Alu"
"cg25138283","3",152891361,"","chr3","","AluSx","SINE","Alu"
"cg08694556","3",153739689,"","chr3","","AluJr","SINE","Alu"
"cg16014309","3",153837327,"ARHGEF26","chr3","TSS1500","AluSp","SINE","Alu"
"cg16511985","3",153974050,"SGEF","chr3","3'UTR","AluSz","SINE","Alu"
"cg18262768","3",155008233,"LOC100507537","chr3","Body","FLAM_C","SINE","Alu"
"cg16765129","3",155026836,"","chr3","","AluJb","SINE","Alu"
"cg21936452","3",155471202,"","chr3","","AluSx3","SINE","Alu"
"cg03670422","3",155480645,"C3orf33","chr3","3'UTR","AluSq2","SINE","Alu"
"cg14775487","3",155524750,"C3orf33","chr3","TSS1500","AluSz","SINE","Alu"
"cg02868222","3",155572952,"SLC33A1","chr3","TSS1500","AluSp","SINE","Alu"
"cg07602210","3",155585263,"","chr3","","AluSq2","SINE","Alu"
"cg04502857","3",155593265,"GMPS","chr3","Body","AluSx","SINE","Alu"
"cg21002157","3",155612292,"GMPS","chr3","Body","AluSx","SINE","Alu"
"cg17861810","3",155612289,"GMPS","chr3","Body","AluSx","SINE","Alu"
"cg19294393","3",157000106,"VEPH1","chr3","Body","FAM","SINE","Alu"
"cg19516359","3",157152139,"VEPH1","chr3","Body","AluJr","SINE","Alu"
"cg00561865","3",157153787,"PTX3","chr3","TSS1500","AluSq2","SINE","Alu"
"cg05389084","3",157153803,"VEPH1","chr3","Body","AluSq2","SINE","Alu"
