"chr","Start","End"
"chr16","88459740","88496200"
"chr16","88497764","88498099"
"chr16","88498826","88502474"
"chr16","88502685","88502813"
"chr16","88504341","88512500"
"chr16","88512817","88513272"
"chr16","88513515","88518728"
"chr16","88522515","88522876"
"chr16","88625049","88629616"
"chr16","88937388","88943426"
"chr16","88943670","88945616"
"chr16","88945862","88947775"
"chr16","88948016","88949974"
"chr16","88950248","88951418"
"chr16","88951666","88953218"
"chr16","88953446","88956107"
"chr16","88956536","88958259"
"chr16","88958559","88961747"
"chr16","88961966","88962669"
"chr16","88963452","88966201"
"chr16","88966593","88970363"
"chr16","88970600","88975849"
"chr16","88976170","88994136"
"chr16","88994443","89006333"
"chr16","89008601","89033528"
"chr16","89033787","89034059"
"chr16","89034294","89068593"
"chr16","89068864","89070645"
"chr16","89070905","89108885"
"chr16","89109131","89114528"
"chr16","89114864","89118800"
"chr16","89119153","89119305"
"chr16","89119665","89127603"
"chr16","89127816","89140508"
"chr16","89141126","89143843"
"chr16","89144512","89146935"
"chr16","89147177","89160017"
"chr16","89160707","89161385"
"chr16","89222500","89225686"
"chr16","89226196","89232409"
"chr16","89232684","89237943"
"chr16","89238332","89245618"
"chr16","89245961","89257751"
"chr16","89259011","89259554"
"chr16","89260001","89267822"
"chr16","89268088","89268491"
"chr16","89268866","89278243"
"chr16","90172926","90237739"
"chr16","90238224","90294753"
"chr17","1","29993"
"chr17","31869","56118"
"chr17","57233","85008"
"chr17","85415","99718"
"chr17","100302","113663"
"chr17","113882","114059"
"chr17","114354","122795"
"chr17","123427","137327"
"chr17","137601","138151"
"chr17","138589","152116"
"chr17","152439","156961"
"chr17","157221","170978"
"chr17","171341","185074"
"chr17","185297","196109"
"chr17","2941494","2951976"
"chr17","2952374","3289361"
"chr17","3290073","3353709"
"chr17","5556211","5558172"
"chr17","6059277","6347464"
"chr17","6348112","6358413"
"chr17","6358956","6459128"
"chr17","6459830","6460070"
"chr17","6460303","6460719"
"chr17","6555586","6558220"
"chr17","6558442","6559362"
"chr17","6560804","6616421"
"chr17","6617472","6679204"
"chr17","6679711","6797428"
"chr17","6797725","6876261"
"chr17","8022307","8023959"
"chr17","8024240","8024757"
"chr17","8026863","8028780"
"chr17","8029013","8029672"
"chr17","8030091","8043128"
"chr17","8809276","8868468"
"chr17","8869373","8876563"
"chr17","10182892","10426661"
"chr17","10712357","11143486"
"chr17","11145417","11461070"
"chr17","11461438","11501630"
"chr17","11502329","11848725"
"chr17","12059276","12410182"
"chr17","14716682","14914422"
"chr17","18965729","18966945"
"chr17","18967197","18973756"
"chr17","18974078","18992043"
"chr17","18992634","19014143"
"chr17","19014659","19015445"
"chr17","19015697","19066076"
"chr17","19066667","19084747"
"chr17","19085069","19091580"
"chr17","19091831","19093055"
"chr17","19093306","19099817"
"chr17","19100139","19118212"
"chr17","19118803","19140306"
"chr17","19141649","19141865"
"chr17","21220413","21279505"
"chr17","21281575","21318649"
"chr17","21320042","21355953"
"chr17","21356419","21367113"
"chr17","21367593","21414723"
"chr17","21415548","21416249"
"chr17","21416493","21454387"
"chr17","21454939","21496105"
"chr17","21496331","21566608"
"chr17","21683086","21729785"
"chr17","21730227","21743874"
"chr17","21744128","21934702"
"chr17","21935015","21953368"
"chr17","21954292","22016768"
"chr17","22017190","22051901"
"chr17","22052193","22191800"
"chr17","22192010","22263006"
"chr17","25263007","25289486"
"chr17","25290433","25309004"
"chr17","25309300","25476191"
"chr17","31380829","31618344"
"chr17","31620466","32366899"
"chr17","32367407","32484006"
"chr17","32484281","32905964"
"chr17","32908952","32909006"
"chr17","32909294","32953152"
"chr17","32953802","32964374"
"chr17","32965434","33288173"
"chr17","33288914","33289774"
"chr17","33523173","33569140"
"chr17","33570528","33700486"
"chr17","33700761","33700988"
"chr17","33701658","33734644"
"chr17","33734860","33775293"
"chr17","33775795","33776552"
"chr17","33776889","33787400"
"chr17","33787846","33814233"
"chr17","33814948","33894865"
"chr17","33895143","33905501"
"chr17","33905727","33917004"
"chr17","34367464","34493791"
"chr17","34494077","34507257"
"chr17","34507486","34510006"
"chr17","34510982","34598064"
"chr17","34599040","34611596"
"chr17","34612572","34675848"
"chr17","34725849","34746850"
"chr17","34747137","34797902"
"chr17","34798188","34811357"
"chr17","34811586","34819843"
"chr17","34820755","34838511"
"chr17","34839164","34842307"
"chr17","34842931","34843407"
"chr17","34998761","35014271"
"chr17","35014597","35060321"
"chr17","35060693","35078630"
"chr17","35078973","35165322"
"chr17","35165984","35289387"
"chr17","35289624","35290402"
"chr17","35290664","35291898"
"chr17","35300876","35303283"
"chr17","35303573","35305757"
"chr17","35306758","35307507"
"chr17","36251550","36280472"
"chr17","36280701","36293826"
"chr17","36336025","36338442"
"chr17","34795688","34795732"
"chr17","36401699","36406169"
"chr17","34740001","34740034"
"chr17","36280702","36293827"
"chr17","36250080","36280473"
"chr17","34579602","34579663"
"chr17","36338729","36341515"
"chr17","37746475","37752822"
"chr17","37753248","37761690"
"chr17","37763552","37764091"
"chr17","37764305","37774075"
"chr17","37774592","37783313"
"chr17","37783920","37793264"
"chr17","37793723","37794460"
"chr17","43768652","43860683"
"chr17","43862929","43971409"
"chr17","43975041","44026526"
"chr17","44026739","44053522"
"chr17","44394226","44438564"
"chr17","44439570","44449884"
"chr17","44450613","44656489"
"chr17","44657495","44667805"
"chr17","44668534","44784467"
"chr17","45056839","45067494"
"chr17","45786923","45810588"
"chr17","45811389","45855551"
"chr17","45856023","45867102"
"chr17","45867745","45876084"
"chr17","46675590","46685243"
"chr17","46685450","46687526"
"chr17","46688731","46690389"
"chr17","46691056","46691519"
"chr17","46692098","46695324"
"chr17","46695554","46696552"
"chr17","46696927","46697412"
"chr17","46697702","46698879"
"chr17","46699084","46702279"
"chr17","46704167","46710811"
"chr17","46711420","46713925"
"chr17","46714132","46719359"
"chr17","46720235","46723730"
"chr17","46724384","46726313"
"chr17","46797293","46800532"
"chr17","46800747","46800944"
"chr17","46801289","46801783"
"chr17","46802072","46802789"
"chr17","46803077","46804202"
"chr17","46804416","46805552"
"chr17","46806149","46810608"
"chr17","46810946","46824784"
"chr17","46825373","46827434"
"chr17","46827642","46832108"
"chr17","46832633","46843193"
"chr17","49439624","50235174"
"chr17","50236467","51834649"
"chr17","51834901","52977865"
"chr17","52978308","52978919"
"chr17","53638965","53828421"
"chr17","53828739","53922733"
"chr17","53923140","54471225"
"chr17","56207052","56234320"
"chr17","56234828","56274391"
"chr17","56274599","56296487"
"chr17","56296843","56326684"
"chr17","56327263","56342660"
"chr17","58175706","58196873"
"chr17","58198498","58212841"
"chr17","58213194","58216295"
"chr17","58216506","58216792"
"chr17","58217516","58218625"
"chr17","58218927","58227240"
"chr17","58227721","58228060"
"chr17","58228362","58241616"
"chr17","61555064","61611259"
"chr17","61611587","61613059"
"chr17","61613303","61615391"
"chr17","61616036","61619378"
"chr17","64804044","64831192"
"chr17","64831575","64879895"
"chr17","68769680","70111978"
"chr17","70112309","70112823"
"chr17","70114272","70116273"
"chr17","70119999","70120138"
"chr17","70120443","70363234"
"chr17","70443793","70536482"
"chr17","70536688","70587770"
"chr17","70589081","70628078"
"chr17","71738406","71897969"
"chr17","71898421","71948477"
"chr17","71949256","72199931"
"chr17","72200429","72208473"
"chr17","72208903","72209668"
"chr17","72210291","72270300"
"chr17","72270513","72321947"
"chr17","72322462","72347923"
"chr17","72348323","72350345"
"chr17","72350712","72352826"
"chr17","72353799","72356095"
"chr17","72356328","72367978"
"chr17","72368181","72426782"
"chr17","72428978","72442926"
"chr17","72443195","72449981"
"chr17","72450618","72667194"
"chr17","72667711","72732847"
"chr17","72733546","72738405"
"chr17","75587858","75789325"
"chr17","75789554","75883802"
"chr17","75884329","75953889"
"chr17","75955953","75988405"
"chr17","77093806","77099994"
"chr17","77100204","77127404"
"chr17","77127607","77133926"
"chr17","77134176","77178827"
"chr17","77180230","77194066"
"chr17","77194270","77460244"
"chr17","77460647","77508694"
"chr17","77508979","77546461"
"chr17","77596462","77609914"
"chr17","77610299","77692441"
"chr17","78408769","78417834"
"chr17","78418090","78428261"
"chr17","78429289","78442567"
"chr17","78442850","78444482"
"chr17","78444704","78449506"
"chr17","78452784","78484740"
"chr18","10001","11707"
"chr18","12373","48910"
"chr18","49656","73061"
"chr18","73564","75575"
"chr18","76028","112308"
"chr18","112530","158277"
"chr18","159312","160073"
"chr18","909575","1237142"
"chr18","1404569","1508081"
"chr18","3809963","3879201"
"chr18","3880088","4453968"
"chr18","4455648","5196242"
"chr18","5197390","5237722"
"chr18","5238675","5294736"
"chr18","5294942","5295322"
"chr18","5297100","5383906"
"chr18","5760001","5890291"
"chr18","5891683","5894865"
"chr18","5896250","6284373"
"chr18","6284616","6413958"
"chr18","6414874","6587203"
"chr18","10760001","11148306"
"chr18","11149937","11689060"
"chr18","11690109","11750920"
"chr18","11752757","11760000"
"chr18","12093843","12254146"
"chr18","12255090","12260000"
"chr18","13219045","13262328"
"chr18","13263272","13387384"
"chr18","13387687","13456351"
"chr18","13548810","13641583"
"chr18","13642416","13655178"
"chr18","13766259","13800998"
"chr18","13801224","13824000"
"chr18","13824216","13826185"
"chr18","13826524","13868531"
"chr18","13869027","14057325"
"chr18","15010001","15165108"
"chr18","15165343","15197649"
"chr18","15198310","15330547"
"chr18","15331175","15410898"
"chr18","22119261","22930017"
"chr18","22930905","23019519"
"chr18","24351486","24443199"
"chr18","24443459","24764950"
"chr18","24765508","24772715"
"chr18","25200274","25755413"
"chr18","25758176","28511641"
"chr18","30205400","30349689"
"chr18","30352303","31020509"
"chr18","31020848","31739046"
"chr18","31739523","31802357"
"chr18","31803793","31804479"
"chr18","31804876","32073443"
"chr18","32074293","32556653"
"chr18","32557884","32621214"
"chr18","32621690","32820784"
"chr18","32821204","32822483"
"chr18","33298301","33460673"
"chr18","33875573","33876726"
"chr18","33878488","34325623"
"chr18","34325843","34340583"
"chr18","34340851","34341772"
"chr18","34834607","34854246"
"chr18","34855164","34916711"
"chr18","34916916","34973988"
"chr18","34974465","35065038"
"chr18","35065549","35104532"
"chr18","35104943","35144906"
"chr18","35147629","36859582"
"chr18","37382950","37421459"
"chr18","37421830","39535960"
"chr18","39664966","40176543"
"chr18","40802545","42104902"
"chr18","42746003","43355317"
"chr18","43355699","43417387"
"chr18","43419104","43420204"
"chr18","44021681","44140361"
"chr18","44140576","44236838"
"chr18","44237057","44259904"
"chr18","44260452","44336182"
"chr18","44337111","44337509"
"chr18","44338101","44382386"
"chr18","44512874","44526865"
"chr18","44527138","44543036"
"chr18","44544830","44548963"
"chr18","44550757","44554878"
"chr18","44556672","44561024"
"chr18","44561823","44609239"
"chr18","44702841","44772991"
"chr18","44775578","44777631"
"chr18","44778085","44787405"
"chr18","44787839","44789741"
"chr18","44790679","45275404"
"chr18","45275813","45283493"
"chr18","48996003","49868376"
"chr18","49868760","51646779"
"chr18","52719172","52849002"
"chr18","53665326","54053580"
"chr18","54702268","54788958"
"chr18","54789195","55019706"
"chr18","55021606","55094824"
"chr18","55096311","55102426"
"chr18","55102709","55103153"
"chr18","55108854","55195349"
"chr18","56807426","56887090"
"chr18","56887666","56932001"
"chr18","56932342","56932712"
"chr18","56932995","56934832"
"chr18","56936828","56939623"
"chr18","56941541","56975841"
"chr18","56976161","56980252"
"chr18","57728906","59000682"
"chr18","59001693","59163741"
"chr18","61677788","63417774"
"chr18","63418641","65183236"
"chr18","65184015","66040702"
"chr18","66433789","67067508"
"chr18","67069169","67069932"
"chr18","67070172","67136906"
"chr18","67137249","67613216"
"chr18","68139550","70208973"
"chr18","70211791","70533964"
"chr18","70536872","70818970"
"chr18","70954638","71814554"
"chr18","71815717","71849020"
"chr18","73121013","73167401"
"chr18","73167921","73627916"
"chr18","73628659","74062369"
"chr18","74062848","74091236"
"chr18","74091901","74114550"
"chr18","74114792","74153238"
"chr18","74155074","74170529"
"chr18","74170792","74202749"
"chr18","74203077","74203537"
"chr18","74205018","74206238"
"chr18","74208639","74325836"
"chr18","74326083","74419722"
"chr18","74768099","74770350"
"chr18","74770591","74799143"
"chr18","74800039","74804126"
"chr18","74804461","74824148"
"chr18","74824415","74832038"
"chr18","74832283","74843359"
"chr18","74845427","74961555"
"chr18","74963823","75380231"
"chr18","75380569","75402319"
"chr18","75402580","75611917"
"chr18","75612143","75690493"
"chr18","75690902","75721820"
"chr18","75771821","75886576"
"chr18","75886802","75998673"
"chr18","75999124","76069221"
"chr18","76069700","76073273"
"chr18","76073559","76123611"
"chr18","76123927","76150397"
"chr18","76151532","76160172"
"chr18","76160445","76189717"
"chr18","76190191","76190597"
"chr18","76190863","76262284"
"chr18","76263099","76264380"
"chr18","76264604","76264686"
"chr18","76265108","76266229"
"chr18","76266454","76277578"
"chr18","76277828","76308228"
"chr18","76308579","76322674"
"chr18","76323016","76397482"
"chr18","76398379","76463362"
"chr18","76463679","76486312"
"chr18","76486865","76541146"
"chr18","76541889","76552774"
"chr18","76553015","76556715"
"chr18","76557310","76601753"
"chr18","76601964","76616615"
"chr18","76617520","76626508"
"chr18","76626770","76639259"
"chr18","76639745","76674208"
"chr18","76674798","76685186"
"chr18","76685398","76693916"
"chr18","76694196","76724858"
"chr18","76725573","76732969"
"chr18","76734766","76737004"
"chr18","76741245","76751938"
"chr18","76755550","76765746"
"chr18","76766834","76782656"
"chr18","76782897","76820011"
"chr18","77247890","77253181"
"chr18","77255004","77255679"
"chr18","77256047","77270792"
"chr18","77271161","77272583"
"chr18","77273604","77280143"
"chr18","77280415","77284290"
"chr18","77285545","77286050"
"chr18","77286278","77289017"
"chr18","77289465","77292132"
"chr18","77292557","77308073"
"chr18","77308816","77309694"
"chr18","77312227","77312678"
"chr18","77312971","77313825"
"chr18","77314083","77315950"
"chr18","77316154","77319181"
"chr18","77319422","77336080"
"chr18","77336283","77339075"
